index,age,race,sex,education,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
11775,23, White, Female, HS-grad,a_0,b_8,c_4,d_39,e_6,289116,9,0,0,50,0
11776,53, White, Female, Doctorate,a_2,b_10,c_5,d_39,e_4,124076,16,99999,0,37,1
11777,41, White, Male, Some-college,a_0,b_8,c_4,d_39,e_6,154374,10,0,0,45,0
11778,37, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_1,48779,13,0,0,40,0
11779,44, White, Male, Bachelors,a_4,b_10,c_1,d_39,e_4,116391,13,0,0,40,0
11780,35, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,105803,10,0,0,50,1
11781,54, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_5,383365,13,0,0,70,1
11782,24, White, Male, HS-grad,a_4,b_3,c_1,d_39,e_4,247564,9,0,0,40,0
11783,54, White, Male, HS-grad,a_2,b_14,c_0,d_39,e_4,172281,9,0,2051,50,0
11784,48, White, Male, 7th-8th,a_2,b_6,c_0,d_39,e_4,107373,4,0,0,40,0
11785,37, White, Male, Masters,a_2,b_4,c_0,d_8,e_4,218490,14,0,0,55,1
11786,20, White, Female, Some-college,a_4,b_8,c_1,d_39,e_4,37783,10,0,0,25,0
11787,57, White, Male, Some-college,a_2,b_1,c_0,d_39,e_1,170603,10,0,0,40,1
11788,47, White, Male, Doctorate,a_2,b_10,c_0,d_39,e_7,216414,16,0,0,40,1
11789,51, White, Male, HS-grad,a_2,b_14,c_0,d_39,e_4,30008,9,0,0,60,0
11790,18, White, Female, Some-college,a_4,b_8,c_3,d_39,e_4,152182,10,0,0,25,0
11791,30, White, Male, HS-grad,a_2,b_12,c_0,d_39,e_4,174789,9,0,0,40,0
11792,17, White, Male, 10th,a_4,b_0,c_2,d_39,e_0,94366,6,0,0,6,0
11793,31, White, Male, Some-college,a_2,b_1,c_0,d_39,e_7,286911,10,0,0,38,0
11794,40, White, Male, Some-college,a_4,b_3,c_1,d_39,e_6,171615,10,0,0,35,1
11795,59, White, Male, Masters,a_0,b_10,c_1,d_39,e_4,208395,14,0,0,50,0
11796,37, White, Male, Assoc-voc,a_2,b_1,c_0,d_39,e_4,105813,11,7298,0,40,1
11797,26, Other, Female, HS-grad,a_4,b_7,c_4,d_4,e_4,61270,9,0,0,40,0
11798,66, Black, Female, Some-college,a_6,b_0,c_4,d_39,e_0,186061,10,0,4356,40,0
11799,24, White, Female, Assoc-acdm,a_2,b_4,c_5,d_39,e_1,127185,12,0,0,40,0
11800,29, Black, Female, Assoc-acdm,a_4,b_10,c_2,d_39,e_5,138597,12,0,0,40,0
11801,26, White, Male, 11th,a_2,b_4,c_0,d_39,e_4,255193,7,3411,0,40,0
11802,28, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,96226,9,0,0,45,0
11803,27, White, Female, Assoc-voc,a_5,b_1,c_4,d_39,e_4,58654,11,0,0,40,0
11804,60, White, Male, Prof-school,a_2,b_10,c_0,d_11,e_4,159049,15,0,0,70,1
11805,45, White, Male, HS-grad,a_2,b_8,c_0,d_39,e_5,145290,9,0,0,40,1
11806,52, White, Male, Masters,a_2,b_4,c_0,d_12,e_4,108435,14,0,1902,50,1
11807,21, White, Female, Some-college,a_4,b_8,c_1,d_39,e_4,60639,10,0,0,37,0
11808,28, White, Female, Assoc-voc,a_2,b_6,c_5,d_7,e_4,129460,11,0,0,30,0
11809,25, White, Male, 5th-6th,a_4,b_7,c_1,d_26,e_4,248990,3,0,0,40,0
11810,18, White, Female, HS-grad,a_2,b_4,c_5,d_39,e_4,163787,9,0,0,40,0
11811,43, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,50646,9,0,0,70,0
11812,18, White, Male, 11th,a_4,b_6,c_3,d_39,e_4,181712,7,0,0,12,0
11813,35, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,220595,9,0,0,40,0
11814,38, Black, Female, HS-grad,a_4,b_12,c_4,d_39,e_6,182416,9,0,0,42,0
11815,33, Black, Male, 10th,a_4,b_8,c_3,d_39,e_4,400416,6,0,0,20,0
11816,25, White, Male, Bachelors,a_2,b_4,c_0,d_39,e_4,92093,13,0,0,20,0
11817,47, White, Female, HS-grad,a_2,b_8,c_5,d_39,e_4,185399,9,0,0,38,0
11818,53, White, Male, Doctorate,a_2,b_10,c_0,d_39,e_7,231472,16,0,0,40,1
11819,57, White, Male, Masters,a_2,b_4,c_0,d_39,e_4,159319,14,0,0,50,1
11820,37, White, Male, Bachelors,a_5,b_4,c_1,d_39,e_4,208106,13,0,0,35,0
11821,32, White, Male, Prof-school,a_2,b_10,c_0,d_39,e_4,204374,15,0,1977,60,1
11822,47, White, Male, Masters,a_2,b_10,c_0,d_39,e_2,126754,14,0,0,40,1
11823,34, White, Female, HS-grad,a_0,b_14,c_3,d_39,e_4,183473,9,0,0,40,0
11824,36, White, Male, 10th,a_0,b_12,c_3,d_39,e_4,111387,6,0,0,40,0
11825,46, White, Male, HS-grad,a_0,b_14,c_1,d_39,e_4,185673,9,0,0,40,0
11826,51, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_4,111939,13,0,0,50,1
11827,59, White, Female, HS-grad,a_6,b_4,c_4,d_39,e_4,214865,9,0,0,50,0
11828,29, White, Male, Some-college,a_0,b_3,c_3,d_39,e_4,114870,10,0,0,40,0
11829,50, White, Male, Bachelors,a_0,b_11,c_1,d_39,e_2,199995,13,0,0,40,1
11830,22, White, Female, Assoc-voc,a_4,b_8,c_1,d_39,e_4,181313,11,0,0,30,0
11831,72, White, Male, HS-grad,a_2,b_0,c_0,d_39,e_0,177226,9,0,0,8,0
11832,45, White, Male, Assoc-acdm,a_0,b_4,c_4,d_39,e_4,190115,12,0,0,40,0
11833,30, White, Female, Some-college,a_2,b_1,c_5,d_39,e_6,250499,10,0,0,55,1
11834,31, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_4,110643,13,0,0,40,1
11835,23, White, Male, Some-college,a_4,b_5,c_3,d_39,e_4,214542,10,0,0,40,0
11836,30, White, Male, Bachelors,a_4,b_4,c_1,d_39,e_4,164190,13,0,0,42,0
11837,36, White, Female, HS-grad,a_0,b_1,c_4,d_39,e_4,370156,9,0,0,38,0
11838,39, White, Male, Some-college,a_0,b_4,c_1,d_39,e_4,160402,10,0,0,38,0
11839,42, Black, Female, Some-college,a_0,b_1,c_4,d_39,e_7,163069,10,0,0,40,0
11840,40, White, Female, Some-college,a_4,b_1,c_1,d_39,e_4,130834,10,0,0,40,0
11841,57, Black, Male, 9th,a_2,b_3,c_0,d_39,e_4,136107,5,0,0,40,1
11842,50, White, Male, HS-grad,a_2,b_12,c_0,d_39,e_4,143953,9,0,0,65,1
11843,23, Black, Male, Some-college,a_4,b_1,c_3,d_14,e_4,263899,10,0,0,20,0
11844,48, White, Male, Some-college,a_2,b_11,c_0,d_39,e_7,31141,10,0,1902,40,1
11845,29, Asian-Pac-Islander, Male, Bachelors,a_4,b_10,c_3,d_30,e_4,90934,13,0,0,64,1
11846,31, White, Female, Some-college,a_2,b_8,c_5,d_39,e_4,157886,10,0,0,40,0
11847,43, White, Female, HS-grad,a_6,b_7,c_4,d_39,e_4,184846,9,0,0,60,0
11848,23, White, Male, Bachelors,a_4,b_10,c_3,d_39,e_2,117618,13,0,0,24,0
11849,56, Black, Female, Some-college,a_4,b_0,c_1,d_39,e_0,32604,10,0,0,40,0
11850,59, White, Female, 10th,a_0,b_8,c_1,d_39,e_1,176317,6,0,0,37,0
11851,25, Black, Male, Bachelors,a_4,b_11,c_1,d_39,e_7,260754,13,0,0,40,0
11852,27, White, Female, Some-college,a_4,b_7,c_2,d_39,e_4,97165,10,0,0,40,0
11853,36, White, Female, Bachelors,a_0,b_12,c_3,d_39,e_4,279615,13,0,0,40,0
11854,39, White, Male, 9th,a_2,b_14,c_0,d_39,e_4,188069,5,0,0,25,0
11855,42, Black, Female, HS-grad,a_0,b_8,c_2,d_39,e_4,191765,9,0,0,35,0
11856,47, White, Male, HS-grad,a_2,b_12,c_0,d_39,e_6,172034,9,0,0,75,1
11857,71, White, Female, Masters,a_0,b_10,c_1,d_11,e_4,97870,14,0,0,15,0
11858,37, White, Male, Some-college,a_2,b_14,c_0,d_39,e_5,99452,10,0,0,55,1
11859,40, Black, Female, HS-grad,a_2,b_0,c_5,d_39,e_0,428584,9,3464,0,20,0
11860,36, White, Female, Some-college,a_0,b_1,c_4,d_39,e_4,146412,10,0,0,40,0
11861,20, White, Female, Some-college,a_4,b_1,c_3,d_39,e_2,350845,10,0,0,10,0
11862,57, White, Male, Doctorate,a_0,b_10,c_1,d_39,e_7,290661,16,0,0,60,1
11863,55, White, Female, HS-grad,a_0,b_1,c_1,d_39,e_2,28151,9,0,0,40,1
11864,34, White, Male, Bachelors,a_4,b_12,c_3,d_39,e_4,134737,13,0,0,40,1
11865,24, White, Male, HS-grad,a_4,b_6,c_1,d_39,e_4,30656,9,0,0,20,0
11866,40, White, Female, HS-grad,a_0,b_7,c_1,d_39,e_4,272240,9,0,0,40,0
11867,43, White, Male, Bachelors,a_2,b_10,c_0,d_22,e_4,144778,13,0,0,55,1
11868,28, White, Male, HS-grad,a_4,b_3,c_3,d_39,e_4,245790,9,0,0,40,0
11869,31, White, Male, 10th,a_2,b_14,c_0,d_39,e_4,164190,6,0,0,40,0
11870,17, White, Female, 11th,a_4,b_14,c_3,d_39,e_4,132636,7,0,0,16,0
11871,21, White, Male, Assoc-voc,a_4,b_8,c_1,d_39,e_4,91819,11,0,0,30,0
11872,34, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_4,84154,13,0,0,50,0
11873,40, White, Female, HS-grad,a_2,b_3,c_5,d_39,e_4,87771,9,0,1628,45,0
11874,38, White, Female, Masters,a_4,b_1,c_4,d_39,e_4,127865,14,0,0,40,0
11875,35, White, Male, 11th,a_0,b_14,c_1,d_39,e_4,115803,7,0,0,40,0
11876,51, White, Male, HS-grad,a_2,b_10,c_0,d_39,e_4,152810,9,0,0,40,1
11877,24, White, Male, Bachelors,a_4,b_1,c_1,d_39,e_4,140001,13,0,0,40,0
11878,79, White, Male, 11th,a_2,b_4,c_0,d_39,e_2,84616,7,0,0,7,0
11879,23, White, Male, HS-grad,a_4,b_6,c_3,d_39,e_4,172047,9,0,0,40,0
11880,50, White, Male, Some-college,a_2,b_4,c_0,d_39,e_4,24013,10,0,0,84,1
11881,35, Other, Male, Some-college,a_2,b_3,c_0,d_39,e_4,381583,10,0,0,45,1
11882,24, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_4,70261,13,0,0,50,0
11883,46, White, Female, Masters,a_4,b_10,c_1,d_39,e_2,170092,14,0,0,43,0
11884,31, Amer-Indian-Eskimo, Female, Assoc-voc,a_0,b_12,c_1,d_39,e_4,87950,11,0,0,40,0
11885,35, White, Male, HS-grad,a_0,b_7,c_3,d_39,e_4,166193,9,0,0,40,0
11886,51, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_6,107096,9,0,0,50,0
11887,41, White, Male, HS-grad,a_2,b_13,c_0,d_39,e_1,355918,9,0,0,40,1
11888,28, White, Female, Bachelors,a_4,b_1,c_1,d_39,e_4,47907,13,0,0,40,0
11889,53, Other, Female, 12th,a_4,b_8,c_1,d_39,e_4,48641,8,0,0,35,0
11890,25, White, Male, Bachelors,a_4,b_12,c_3,d_39,e_4,97789,13,0,0,50,0
11891,55, Black, Male, Masters,a_2,b_10,c_0,d_39,e_2,104917,14,0,0,40,1
11892,47, White, Female, HS-grad,a_0,b_12,c_4,d_39,e_4,171807,9,0,0,45,0
11893,45, White, Male, Some-college,a_2,b_14,c_0,d_39,e_4,194772,10,0,0,55,0
11894,25, White, Male, HS-grad,a_2,b_1,c_2,d_39,e_4,195481,9,0,0,40,0
11895,22, White, Female, Some-college,a_1,b_8,c_5,d_39,e_4,228306,10,0,0,40,1
11896,50, Black, Male, Bachelors,a_2,b_0,c_0,d_39,e_0,204577,13,0,1902,60,1
11897,73, Asian-Pac-Islander, Male, HS-grad,a_2,b_5,c_0,d_30,e_4,77884,9,0,0,40,0
11898,56, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,187487,9,0,0,48,1
11899,63, White, Male, Assoc-voc,a_2,b_8,c_0,d_39,e_6,420629,11,0,0,45,0
11900,24, White, Male, Some-college,a_4,b_12,c_3,d_39,e_4,137591,10,0,1762,40,0
11901,48, White, Female, Masters,a_0,b_10,c_4,d_39,e_7,148306,14,0,0,40,0
11902,56, White, Male, HS-grad,a_0,b_3,c_1,d_39,e_4,35520,9,0,0,42,0
11903,40, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_6,27242,9,0,0,84,0
11904,18, White, Female, 10th,a_4,b_8,c_2,d_39,e_4,210026,6,0,0,40,0
11905,30, White, Male, Masters,a_2,b_10,c_0,d_39,e_4,175856,14,0,0,38,0
11906,51, White, Male, HS-grad,a_0,b_4,c_1,d_39,e_4,29887,9,0,0,44,0
11907,25, White, Male, HS-grad,a_0,b_3,c_1,d_39,e_4,221757,9,3325,0,45,0
11908,52, White, Female, Masters,a_0,b_10,c_3,d_39,e_4,54933,14,0,0,40,0
11909,19, White, Female, Some-college,a_4,b_1,c_2,d_24,e_7,536725,10,0,0,15,0
11910,26, White, Female, HS-grad,a_5,b_12,c_4,d_16,e_5,246025,9,0,0,20,0
11911,19, White, Female, HS-grad,a_4,b_12,c_3,d_39,e_4,57206,9,0,0,20,0
11912,58, Black, Female, 5th-6th,a_0,b_8,c_2,d_14,e_2,239405,3,0,0,40,0
11913,47, Black, Female, HS-grad,a_5,b_0,c_4,d_39,e_0,109921,9,0,0,32,0
11914,39, White, Male, HS-grad,a_2,b_4,c_0,d_39,e_4,387068,9,0,0,40,1
11915,34, White, Male, Some-college,a_2,b_3,c_0,d_39,e_4,177437,10,15024,0,45,1
11916,37, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,342768,9,0,0,40,0
11917,37, White, Female, Bachelors,a_4,b_1,c_1,d_39,e_4,162494,13,0,0,40,0
11918,26, White, Female, Bachelors,a_4,b_10,c_1,d_39,e_2,80485,13,0,0,38,0
11919,39, White, Male, 9th,a_0,b_6,c_1,d_39,e_4,215150,5,0,0,50,0
11920,59, White, Female, Bachelors,a_3,b_4,c_1,d_39,e_1,61298,13,0,0,40,0
11921,56, White, Female, HS-grad,a_0,b_1,c_1,d_39,e_4,106723,9,0,0,40,0
11922,28, White, Male, HS-grad,a_2,b_14,c_0,d_39,e_4,243660,9,0,0,40,0
11923,57, Black, Male, Masters,a_2,b_4,c_0,d_39,e_1,42298,14,15024,0,40,1
11924,29, White, Female, 11th,a_0,b_0,c_1,d_39,e_0,339100,7,3418,0,48,0
11925,20, Other, Male, HS-grad,a_2,b_6,c_0,d_39,e_4,281356,9,0,0,40,0
11926,24, White, Female, Bachelors,a_4,b_4,c_1,d_39,e_4,184756,13,0,0,40,0
11927,47, White, Male, HS-grad,a_2,b_7,c_0,d_39,e_5,188610,9,0,0,48,0
11928,33, White, Female, 9th,a_4,b_12,c_4,d_39,e_4,268147,5,0,0,40,0
11929,31, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_4,284395,13,0,0,40,0
11930,39, White, Male, HS-grad,a_2,b_4,c_0,d_39,e_4,43712,9,7298,0,40,1
11931,31, White, Female, Assoc-acdm,a_4,b_0,c_3,d_39,e_0,37030,12,0,0,25,0
11932,23, White, Female, Bachelors,a_4,b_13,c_1,d_39,e_4,103064,13,0,0,40,0
11933,41, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_2,174575,9,0,0,40,0
11934,35, White, Male, HS-grad,a_4,b_7,c_3,d_39,e_4,200445,9,0,1974,40,0
11935,44, White, Male, 9th,a_0,b_3,c_1,d_39,e_4,121012,5,0,0,40,0
11936,28, White, Male, Bachelors,a_4,b_10,c_1,d_39,e_4,209205,13,0,0,60,1
11937,29, White, Male, HS-grad,a_2,b_5,c_0,d_39,e_4,179008,9,0,0,55,0
11938,55, White, Male, Masters,a_2,b_10,c_0,d_39,e_7,146326,14,7688,0,45,1
11939,37, White, Male, Assoc-voc,a_2,b_3,c_0,d_39,e_4,181705,11,0,0,40,0
11940,63, White, Female, Bachelors,a_6,b_1,c_1,d_39,e_4,216413,13,0,0,25,0
11941,31, White, Female, Some-college,a_0,b_8,c_1,d_39,e_4,257863,10,0,0,15,0
11942,26, White, Male, HS-grad,a_2,b_3,c_0,d_26,e_4,248990,9,0,0,40,0
11943,37, White, Male, Assoc-acdm,a_2,b_3,c_0,d_39,e_4,186035,12,0,0,55,0
11944,31, White, Male, Some-college,a_2,b_4,c_0,d_39,e_4,132601,10,0,0,40,0
11945,32, White, Male, Assoc-acdm,a_2,b_3,c_0,d_39,e_7,159537,12,0,0,40,0
11946,24, White, Female, HS-grad,a_4,b_8,c_1,d_39,e_4,148709,9,0,0,40,0
11947,31, White, Male, 11th,a_4,b_8,c_1,d_39,e_4,121308,7,0,0,40,0
11948,40, Asian-Pac-Islander, Female, Bachelors,a_4,b_13,c_1,d_30,e_4,287983,13,0,2258,48,0
11949,51, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_4,200618,13,0,0,40,0
11950,23, White, Female, HS-grad,a_0,b_9,c_4,d_39,e_4,352606,9,0,0,40,0
11951,19, Black, Male, HS-grad,a_4,b_8,c_3,d_39,e_4,355477,9,0,0,25,0
11952,38, White, Male, Assoc-voc,a_2,b_4,c_0,d_39,e_2,256864,11,0,0,40,0
11953,27, White, Male, Some-college,a_4,b_3,c_1,d_39,e_4,278617,10,0,0,40,0
11954,34, White, Male, Some-college,a_4,b_1,c_1,d_39,e_4,405577,10,0,0,40,0
11955,75, White, Male, Some-college,a_6,b_12,c_1,d_39,e_5,98116,10,0,0,40,1
11956,43, Black, Male, HS-grad,a_4,b_4,c_1,d_39,e_5,175715,9,0,0,55,0
11957,33, White, Male, Bachelors,a_2,b_10,c_0,d_39,e_6,175502,13,0,0,60,0
11958,45, White, Male, Some-college,a_2,b_1,c_0,d_39,e_7,90803,10,0,0,40,0
11959,58, White, Female, Some-college,a_4,b_0,c_1,d_39,e_0,150031,10,0,0,40,0
11960,42, White, Male, Assoc-voc,a_2,b_12,c_0,d_39,e_4,31251,11,0,0,37,0
11961,24, White, Male, HS-grad,a_4,b_8,c_1,d_39,e_4,232841,9,0,0,35,0
11962,45, White, Male, Masters,a_0,b_10,c_1,d_39,e_4,89325,14,0,0,45,0
11963,28, White, Male, 7th-8th,a_5,b_8,c_3,d_26,e_4,194690,4,0,0,60,0
11964,27, White, Female, Masters,a_4,b_10,c_1,d_11,e_7,194773,14,0,0,50,0
11965,36, White, Female, Bachelors,a_4,b_12,c_1,d_39,e_4,257691,13,0,0,20,0
11966,28, White, Male, Some-college,a_0,b_12,c_1,d_39,e_4,227104,10,0,0,30,0
11967,32, Black, Female, 10th,a_3,b_8,c_1,d_39,e_4,143604,6,0,0,37,0
11968,39, White, Female, HS-grad,a_4,b_1,c_3,d_39,e_2,134367,9,0,0,35,0
11969,34, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_6,313729,13,0,0,60,1
11970,40, White, Male, Bachelors,a_2,b_13,c_0,d_39,e_4,197462,13,0,0,40,1
11971,43, Asian-Pac-Islander, Male, HS-grad,a_2,b_14,c_0,d_39,e_4,249771,9,0,0,99,0
11972,42, White, Male, Some-college,a_4,b_0,c_1,d_39,e_0,32533,10,0,0,45,0
11973,49, White, Male, HS-grad,a_2,b_3,c_0,d_39,e_4,247294,9,0,0,45,1
11974,24, White, Female, HS-grad,a_4,b_12,c_1,d_39,e_4,241185,9,0,0,48,0
11975,25, White, Male, Some-college,a_2,b_1,c_0,d_39,e_4,117827,10,0,0,40,0
11976,19, White, Male, HS-grad,a_4,b_3,c_3,d_39,e_4,199495,9,0,0,40,0
11977,31, White, Male, Some-college,a_4,b_3,c_1,d_22,e_4,301168,10,0,0,40,0
11978,20, White, Female, Some-college,a_4,b_1,c_3,d_39,e_4,218215,10,0,0,40,0
11979,46, Asian-Pac-Islander, Male, Assoc-acdm,a_2,b_1,c_0,d_19,e_4,175262,12,0,0,40,0
11980,38, White, Female, Doctorate,a_2,b_10,c_5,d_0,e_7,110426,16,7688,0,40,1
11981,36, White, Male, Masters,a_2,b_12,c_0,d_39,e_4,218689,14,0,1977,50,1
11982,23, Black, Male, HS-grad,a_4,b_8,c_1,d_39,e_4,520759,9,0,0,30,0
11983,23, White, Female, Some-college,a_4,b_0,c_1,d_39,e_0,62507,10,0,0,12,0
11984,38, White, Male, Prof-school,a_4,b_10,c_1,d_39,e_6,164526,15,0,2824,45,1
11985,42, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_5,1097453,13,0,0,60,1
11986,30, White, Male, Bachelors,a_2,b_8,c_0,d_39,e_4,112358,13,0,0,60,1
11987,24, White, Female, Some-college,a_4,b_8,c_1,d_39,e_6,102942,10,0,0,50,0
11988,63, White, Female, HS-grad,a_0,b_12,c_1,d_39,e_4,102412,9,0,0,40,0
11989,26, White, Female, Bachelors,a_4,b_4,c_1,d_39,e_4,104045,13,0,0,40,0
11990,50, White, Female, HS-grad,a_2,b_12,c_5,d_39,e_4,113290,9,0,0,15,0
11991,36, Black, Male, HS-grad,a_2,b_7,c_0,d_39,e_4,226013,9,5178,0,40,1
11992,58, White, Female, Bachelors,a_4,b_10,c_1,d_39,e_2,215245,13,0,0,37,0
11993,39, White, Female, Prof-school,a_2,b_4,c_5,d_39,e_4,375452,15,15024,0,48,1
11994,31, White, Female, HS-grad,a_4,b_7,c_1,d_39,e_4,225779,9,0,0,40,0
11995,39, White, Male, Bachelors,a_4,b_4,c_1,d_39,e_4,255503,13,0,0,40,1
11996,56, White, Male, 7th-8th,a_2,b_14,c_0,d_39,e_4,413373,4,0,0,36,0
11997,46, White, Female, Bachelors,a_0,b_10,c_4,d_39,e_1,44706,13,0,0,50,1
11998,57, White, Male, Bachelors,a_2,b_4,c_0,d_39,e_5,161662,13,7688,0,60,1
11999,35, Black, Female, HS-grad,a_5,b_8,c_1,d_39,e_4,269300,9,0,0,40,0
12000,19, White, Male, Some-college,a_4,b_3,c_3,d_39,e_4,184710,10,0,0,20,0
12001,50, White, Male, Some-college,a_2,b_11,c_0,d_39,e_2,20795,10,0,0,40,1
12002,26, Black, Female, HS-grad,a_4,b_10,c_3,d_39,e_6,151626,9,0,0,40,0
12003,69, White, Female, HS-grad,a_0,b_0,c_1,d_39,e_0,148694,9,0,0,40,0
12004,54, White, Male, Bachelors,a_2,b_12,c_0,d_39,e_4,212960,13,0,0,35,1
12005,74, White, Male, 10th,a_2,b_1,c_0,d_39,e_4,192290,6,0,0,20,0
12006,77, White, Male, HS-grad,a_4,b_7,c_1,d_39,e_6,145329,9,401,0,20,0
12007,57, Black, Male, Some-college,a_2,b_10,c_0,d_39,e_7,183657,10,0,0,35,1
12008,17, White, Female, 11th,a_4,b_9,c_3,d_39,e_4,134480,7,0,0,25,0
12009,35, Black, Male, 9th,a_2,b_5,c_0,d_39,e_1,76845,5,0,0,40,0
12010,29, White, Male, Bachelors,a_4,b_13,c_1,d_39,e_4,115677,13,0,0,40,0
12011,37, White, Male, Some-college,a_2,b_5,c_0,d_39,e_6,42044,10,0,0,84,0
12012,22, White, Male, Bachelors,a_4,b_1,c_3,d_35,e_5,375422,13,0,0,40,0
12013,29, White, Male, Bachelors,a_4,b_10,c_1,d_9,e_4,375482,13,0,0,50,0
12014,30, White, Male, Some-college,a_4,b_3,c_1,d_39,e_4,333119,10,0,0,40,0
12015,50, White, Female, HS-grad,a_4,b_1,c_3,d_39,e_4,180607,9,0,0,40,0
12016,27, White, Male, HS-grad,a_2,b_6,c_0,d_39,e_4,183511,9,0,0,40,0
12017,45, White, Male, Doctorate,a_2,b_10,c_0,d_39,e_6,176814,16,15024,0,40,1
12018,55, Black, Male, HS-grad,a_2,b_8,c_0,d_39,e_4,306164,9,0,0,40,0
12019,41, White, Female, Masters,a_4,b_10,c_1,d_39,e_4,196456,14,0,0,40,0
12020,61, White, Female, Bachelors,a_4,b_0,c_1,d_39,e_0,60641,13,0,0,45,0
12021,31, White, Male, Some-college,a_4,b_1,c_1,d_11,e_4,382368,10,0,0,40,0
12022,23, Asian-Pac-Islander, Male, HS-grad,a_4,b_13,c_2,d_40,e_4,176123,9,0,0,40,0
12023,21, White, Male, HS-grad,a_4,b_6,c_3,d_39,e_4,186849,9,0,0,40,0
12024,41, White, Female, HS-grad,a_4,b_8,c_4,d_39,e_2,37848,9,0,0,25,0
12025,28, White, Male, 10th,a_2,b_3,c_0,d_39,e_4,203776,6,0,0,50,0
12026,22, White, Male, HS-grad,a_4,b_6,c_1,d_39,e_4,228752,9,0,0,40,0
12027,37, White, Male, 9th,a_2,b_6,c_0,d_39,e_4,179671,5,0,0,50,0
12028,42, White, Male, Some-college,a_0,b_3,c_1,d_39,e_2,351161,10,0,0,40,0
12029,34, White, Female, Bachelors,a_4,b_7,c_1,d_39,e_4,434463,13,0,0,39,0
12030,53, White, Female, Bachelors,a_0,b_13,c_1,d_39,e_4,283320,13,0,0,40,0
12031,38, White, Female, Some-college,a_4,b_12,c_3,d_39,e_4,292570,10,0,0,50,0
12032,43, White, Female, HS-grad,a_0,b_7,c_1,d_39,e_4,83827,9,0,0,24,0
12033,46, White, Male, Prof-school,a_2,b_10,c_0,d_39,e_5,201865,15,0,0,60,1
12034,22, White, Male, HS-grad,a_4,b_7,c_1,d_39,e_4,324922,9,0,0,50,0
12035,21, Other, Female, Some-college,a_4,b_1,c_3,d_5,e_4,187088,10,0,0,20,0
12036,25, White, Male, 9th,a_4,b_3,c_1,d_39,e_6,108001,5,0,0,15,0
12037,27, White, Female, Some-college,a_4,b_12,c_3,d_39,e_4,232782,10,0,0,40,0
12038,49, White, Female, 7th-8th,a_2,b_7,c_5,d_17,e_4,169180,4,0,0,40,0
12039,60, White, Female, Assoc-voc,a_0,b_10,c_4,d_39,e_4,200235,11,0,0,40,0
12040,48, White, Female, Some-college,a_2,b_0,c_5,d_39,e_0,199763,10,0,0,20,0
12041,39, White, Male, Some-college,a_0,b_6,c_1,d_39,e_4,188038,10,0,0,40,0
12042,36, White, Female, Some-college,a_0,b_12,c_1,d_39,e_4,32709,10,3325,0,45,0
12043,35, White, Male, Assoc-acdm,a_2,b_3,c_0,d_39,e_6,169426,12,0,0,40,0
12044,67, White, Male, Prof-school,a_2,b_0,c_0,d_39,e_0,157403,15,6418,0,10,1
12045,25, White, Male, HS-grad,a_3,b_7,c_1,d_31,e_4,120238,9,0,0,40,0
12046,26, White, Male, Some-college,a_4,b_10,c_1,d_0,e_4,225279,10,0,1602,40,0
12047,57, White, Female, Prof-school,a_4,b_10,c_1,d_39,e_4,170244,15,0,0,40,0
12048,35, Asian-Pac-Islander, Male, Prof-school,a_4,b_10,c_1,d_19,e_4,98283,15,0,0,40,1
12049,23, White, Male, Some-college,a_4,b_5,c_4,d_39,e_4,181820,10,0,0,45,0
12050,21, White, Male, HS-grad,a_4,b_8,c_2,d_26,e_4,538822,9,0,0,40,0
12051,42, White, Male, Assoc-voc,a_4,b_13,c_1,d_39,e_4,106900,11,0,0,40,0
12052,30, White, Male, Assoc-acdm,a_4,b_7,c_1,d_39,e_4,337494,12,0,0,48,0
12053,42, White, Male, Assoc-acdm,a_2,b_12,c_0,d_39,e_4,213214,12,0,0,40,0
12054,61, White, Male, Prof-school,a_5,b_10,c_1,d_39,e_5,156542,15,0,0,40,1
12055,31, Other, Male, Bachelors,a_4,b_10,c_4,d_39,e_4,109020,13,0,0,40,0
12056,17, White, Male, 12th,a_4,b_6,c_3,d_39,e_4,316929,8,0,0,20,0
12057,30, White, Female, Some-college,a_0,b_8,c_4,d_39,e_4,161815,10,0,0,35,0
